id,gender,char_g, char_t,year,t0F,t1F,t2F,t3F,t4F,t5F,t6F,t7F,t8F,t9F,t10F,t11F,t12F,t13F,t14F,t0V,t1V,t2V,t3V,t4V,t5V,t6V,t7V,t8V,t9V,t10V,t11V,t12V,t13V,t14V,t0L,t1L,t2L,t3L,t4L,t5L,t6L,t7L,t8L,t9L,t10L,t11L,t12L,t13L,t14L,KKZ,KKZT,Officer,DAPAR,TZADAK,MAVDAK1,MAVDAK2,REJECTED,EXCEL,GRADE,SOCIO_TIRONUT,SOCIO_PIKUD,WORDS_N,UNIQUE_R,Close_type
14189249,1,1,1,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.20816,0.00408,0.00408,0.00408,0.00408,0.00408,0.57551,0.04490,0.00408,0.00408,0.00408,0.00408,0.04490,0.08571,0.00408,13,0,0,0,0,0,14,10,0,0,0,0,10,12,0,1,3,1,80.0,26.0,,93.0,0,0,84,,,46,0.9565,4
14189265,1,1,2,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00364,0.00364,0.00364,0.00364,0.00364,0.44000,0.22182,0.00364,0.00364,0.04000,0.00364,0.14909,0.11273,0.00364,0.00364,0,0,0,0,0,14,13,0,0,10,0,12,11,0,0,1,3,1,60.0,26.0,5.0,,0,0,86,,,48,0.9375,0
14189279,1,1,1,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00408,0.57551,0.00408,0.00408,0.00408,0.00408,0.00408,0.00408,0.08571,0.00408,0.00408,0.00408,0.00408,0.00408,0.28980,0,14,0,0,0,0,0,0,12,0,0,0,0,0,13,1,3,1,90.0,34.0,,95.0,0,0,79,34.0,,41,0.9268,6
14189303,0,1,2,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00606,0.00606,0.00606,0.24848,0.00606,0.00606,0.00606,0.43030,0.00606,0.12727,0.12727,0.00606,0.00606,0.00606,0.00606,0,0,0,13,0,0,0,14,0,11,11,0,0,0,0,1,3,1,70.0,,5.0,,0,0,75,36.0,,31,0.8710,0
14189341,0,2,1,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00339,0.27458,0.10508,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.00339,0.57966,0.00339,0.00339,0.00339,0,13,12,0,0,0,0,0,0,0,0,14,0,0,0,1,3,1,60.0,,3.0,,0,0,85,57.0,,43,0.9070,0
14189352,1,1,3,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.26957,0.00870,0.18261,0.09565,0.00870,0.00870,0.00870,0.26957,0.00870,0.00870,0.00870,0.00870,0.00870,0.00870,0.09565,13,0,12,10,0,0,0,13,0,0,0,0,0,0,10,1,3,1,70.0,32.0,5.0,,0,0,85,36.0,,24,1.0000,0
14189392,0,1,1,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.27843,0.04314,0.47451,0.00392,0.00392,0.00392,0.04314,0.00392,0.04314,0.00392,0.00392,0.00392,0.00392,0.00392,0.08235,13,9,14,0,0,0,9,0,9,0,0,0,0,0,12,1,3,1,60.0,,5.0,,0,0,75,38.0,,48,0.7708,3
14189444,1,1,2,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00606,0.00606,0.00606,0.06667,0.00606,0.36970,0.00606,0.00606,0.00606,0.00606,0.06667,0.24848,0.00606,0.06667,0.12727,0,0,0,9,0,14,0,0,0,0,9,13,0,9,12,1,3,0,70.0,39.0,3.0,,0,0,0,0.0,,33,1.0000,0
14189608,0,1,2,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00513,0.00513,0.05641,0.00513,0.05641,0.00513,0.00513,0.62051,0.00513,0.00513,0.05641,0.00513,0.00513,0.15897,0.00513,0,0,10,0,10,0,0,14,0,0,10,0,0,13,0,1,3,1,60.0,,4.0,,0,0,80,60.0,,42,0.8333,0
14189625,0,0,2,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00351,0.00351,0.60000,0.00351,0.00351,0.03860,0.00351,0.21404,0.00351,0.00351,0.00351,0.03860,0.00351,0.07368,0.00351,0,0,14,0,0,10,0,13,0,0,0,10,0,12,0,1,3,1,40.0,,5.0,,0,0,83,,,44,0.8864,0
14189633,0,1,3,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00513,0.00513,0.00513,0.72308,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0.00513,0.10769,0.10769,0,0,0,14,0,0,0,0,0,0,0,0,0,12,12,1,3,1,70.0,,5.0,,0,0,83,64.0,,31,0.9355,0
14189990,0,1,2,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00465,0.00465,0.00465,0.00465,0.00465,0.79535,0.09767,0.00465,0.00465,0.05116,0.00465,0.00465,0.00465,0.00465,0.00465,0,0,0,0,0,14,13,0,0,12,0,0,0,0,0,1,3,1,70.0,,6.0,,0,0,84,33.0,,38,0.9211,0
14190309,0,2,4,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00426,0.25957,0.00426,0.00426,0.00426,0.00426,0.00426,0.00426,0.04681,0.00426,0.00426,0.64255,0.00426,0.00426,0.00426,0,13,0,0,0,0,0,0,12,0,0,14,0,0,0,1,3,1,80.0,,5.0,,0,0,80,6.0,,45,0.9778,0
14190491,1,2,4,2015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24898,0.24898,0.00408,0.00408,0.00408,0.00408,0.00408,0.00408,0.20816,0.00408,0.16735,0.00408,0.00408,0.00408,0.08571,13,13,0,0,0,0,0,0,12,0,11,0,0,0,10,1,3,1,60.0,27.0,5.0,,0,0,78,11.0,,41,0.9268,0
14190790,0,0,1,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51628,0.00465,0.00465,0.05116,0.00465,0.00465,0.00465,0.00465,0.09767,0.00465,0.00465,0.00465,0.00465,0.00465,0.28372,14,0,0,11,0,0,0,0,12,0,0,0,0,0,13,1,3,1,50.0,,7.0,,0,0,77,56.0,,45,0.8222,1
14191058,1,1,2,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00426,0.00426,0.00426,0.00426,0.00426,0.00426,0.08936,0.08936,0.30213,0.00426,0.00426,0.00426,0.00426,0.13191,0.34468,0,0,0,0,0,0,10,10,13,0,0,0,0,12,14,1,3,1,70.0,24.0,4.0,,0,0,95,8.0,,47,0.9574,0
14191306,1,0,1,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00465,0.00465,0.09767,0.00465,0.09767,0.00465,0.23721,0.19070,0.00465,0.00465,0.09767,0.19070,0.05116,0.00465,0.00465,0,0,9,0,9,0,14,12,0,0,9,12,8,0,0,1,3,0,60.0,24.0,4.0,,0,0,0,,,41,0.9024,2
14191423,0,1,3,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00328,0.00328,0.00328,0.29836,0.00328,0.00328,0.00328,0.10164,0.00328,0.00328,0.00328,0.20000,0.03607,0.00328,0.33115,0,0,0,13,0,0,0,11,0,0,0,12,10,0,14,1,3,1,60.0,,6.0,,0,0,85,,,44,0.9545,0
14191430,1,1,2,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00408,0.00408,0.00408,0.00408,0.24898,0.00408,0.00408,0.00408,0.08571,0.00408,0.00408,0.00408,0.61633,0.00408,0.00408,0,0,0,0,13,0,0,0,12,0,0,0,14,0,0,1,3,1,90.0,26.0,,93.0,0,0,79,44.0,,41,0.8780,0
14191584,1,1,1,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00408,0.00408,0.49388,0.00408,0.00408,0.00408,0.00408,0.00408,0.00408,0.41224,0.00408,0.00408,0.00408,0.00408,0.04490,0,0,14,0,0,0,0,0,0,13,0,0,0,0,12,1,3,1,90.0,29.0,6.0,,0,0,81,68.0,,46,0.9783,2
14191678,0,0,1,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.04490,0.00408,0.00408,0.00408,0.00408,0.00408,0.04490,0.00408,0.08571,0.49388,0.00408,0.00408,0.00408,0.28980,0.00408,10,0,0,0,0,0,10,0,12,14,0,0,0,13,0,1,3,1,50.0,,4.0,,0,0,82,46.0,,45,0.9333,6
14191910,0,1,2,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00426,0.08936,0.00426,0.00426,0.13191,0.42979,0.00426,0.00426,0.25957,0.00426,0.00426,0.00426,0.00426,0.00426,0.04681,0,11,0,0,12,14,0,0,13,0,0,0,0,0,10,1,3,1,80.0,,5.0,,0,0,89,17.0,,49,0.8571,0
14191964,0,2,4,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00444,0.18222,0.00444,0.00444,0.00444,0.18222,0.53778,0.00444,0.00444,0.00444,0.00444,0.00444,0.00444,0.00444,0.04889,0,12,0,0,0,12,14,0,0,0,0,0,0,0,11,1,3,1,50.0,,4.0,,0,0,68,92.0,,30,0.9667,0
14192025,0,2,4,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44889,0.00444,0.00444,0.09333,0.04889,0.00444,0.00444,0.00444,0.00444,0.00444,0.00444,0.36000,0.00444,0.00444,0.00444,14,0,0,12,11,0,0,0,0,0,0,13,0,0,0,1,3,1,70.0,,6.0,,0,0,87,53.0,,44,0.8636,0
14192028,0,1,3,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.25957,0.00426,0.00426,0.00426,0.00426,0.34468,0.00426,0.00426,0.04681,0.13191,0.00426,0.00426,0.00426,0.17447,0.00426,13,0,0,0,0,14,0,0,10,11,0,0,0,12,0,1,3,1,70.0,,5.0,,0,0,83,33.0,,43,0.8837,0
14192042,0,1,2,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00645,0.00645,0.13548,0.00645,0.45806,0.00645,0.00645,0.32903,0.00645,0.00645,0.00645,0.00645,0.00645,0.00645,0.00645,0,0,12,0,14,0,0,13,0,0,0,0,0,0,0,1,3,1,60.0,,6.0,,0,0,74,45.0,,53,0.8302,0
14192084,0,1,3,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.07368,0.00351,0.00351,0.49474,0.00351,0.00351,0.00351,0.07368,0.10877,0.00351,0.00351,0.00351,0.00351,0.10877,0.10877,9,0,0,14,0,0,0,9,11,0,0,0,0,11,11,1,3,1,60.0,,5.0,,0,0,84,24.0,,47,0.8511,0
14192101,0,1,2,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.14419,0.00465,0.00465,0.05116,0.00465,0.00465,0.00465,0.14419,0.19070,0.42326,0.00465,0.00465,0.00465,0.00465,0.00465,11,0,0,10,0,0,0,11,13,14,0,0,0,0,0,1,3,1,60.0,,6.0,,0,0,87,15.0,,46,0.7826,0
14192119,1,1,2,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00741,0.08148,0.00741,0.00741,0.08148,0.08148,0.00741,0.00741,0.00741,0.00741,0.37778,0.00741,0.00741,0.30370,0.00741,0,10,0,0,10,10,0,0,0,0,14,0,0,13,0,1,3,1,70.0,26.0,5.0,,0,1,80,65.0,,30,0.9000,0
14192318,1,0,1,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.05116,0.00465,0.00465,0.46977,0.00465,0.00465,0.42326,0.00465,0.00465,0.00465,0.00465,0.00465,0.00465,0.00465,0.00465,12,0,0,14,0,0,13,0,0,0,0,0,0,0,0,1,3,1,80.0,28.0,4.0,,0,0,82,18.0,,45,0.8444,1
14192433,0,1,2,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.21026,0.00513,0.00513,0.00513,0.00513,0.26154,0.36410,0.00513,0.00513,0.00513,0.00513,0.00513,0.10769,0.00513,0.00513,12,0,0,0,0,13,14,0,0,0,0,0,11,0,0,1,3,1,60.0,,7.0,,0,0,83,36.0,,50,0.9400,0
14192455,0,1,3,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00408,0.00408,0.08571,0.00408,0.00408,0.00408,0.00408,0.00408,0.00408,0.04490,0.04490,0.00408,0.57551,0.20816,0.00408,0,0,12,0,0,0,0,0,0,10,10,0,14,13,0,1,3,1,80.0,,5.0,,0,0,78,14.0,,47,0.8298,0
14192502,0,0,1,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35652,0.00870,0.00870,0.00870,0.00870,0.00870,0.00870,0.00870,0.00870,0.26957,0.00870,0.00870,0.00870,0.00870,0.26957,14,0,0,0,0,0,0,0,0,12,0,0,0,0,12,1,3,1,60.0,,6.0,,0,0,78,8.0,,13,1.0000,6
14192658,0,1,2,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00488,0.00488,0.59024,0.00488,0.00488,0.15122,0.00488,0.00488,0.05366,0.00488,0.00488,0.00488,0.00488,0.15122,0.00488,0,0,14,0,0,12,0,0,11,0,0,0,0,12,0,1,3,1,60.0,,4.0,,0,0,79,,,44,0.9773,0
14192716,0,0,3,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00408,0.24898,0.00408,0.00408,0.00408,0.00408,0.00408,0.00408,0.00408,0.00408,0.00408,0.00408,0.33061,0.20816,0.16735,0,13,0,0,0,0,0,0,0,0,0,0,14,12,11,1,3,1,60.0,,4.0,,0,0,82,42.0,,45,0.8667,0
14192731,1,1,3,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00377,0.00377,0.23019,0.00377,0.00377,0.00377,0.00377,0.11698,0.00377,0.07925,0.00377,0.00377,0.07925,0.30566,0.15472,0,0,13,0,0,0,0,11,0,9,0,0,9,14,12,1,3,1,90.0,26.0,,93.0,0,0,78,20.0,,46,0.9130,0
14192815,0,1,2,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00444,0.00444,0.00444,0.00444,0.00444,0.13778,0.13778,0.13778,0.00444,0.00444,0.53778,0.00444,0.00444,0.00444,0.00444,0,0,0,0,0,11,11,11,0,0,14,0,0,0,0,1,3,1,70.0,,4.0,,0,0,81,6.0,,49,0.8163,0
14192816,0,1,1,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00377,0.00377,0.00377,0.23019,0.07925,0.00377,0.07925,0.19245,0.38113,0.00377,0.00377,0.00377,0.00377,0.00377,0.00377,0,0,0,13,10,0,10,12,14,0,0,0,0,0,0,1,3,1,60.0,,4.0,,0,0,76,10.0,,50,0.9200,7
14192856,1,0,3,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.28980,0.00408,0.20816,0.00408,0.00408,0.00408,0.08571,0.00408,0.00408,0.00408,0.00408,0.00408,0.00408,0.37143,0.00408,13,0,12,0,0,0,11,0,0,0,0,0,0,14,0,1,3,1,50.0,27.0,5.0,,0,1,89,27.0,,42,0.9524,0
14192864,0,1,2,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00408,0.00408,0.12653,0.00408,0.00408,0.00408,0.00408,0.00408,0.16735,0.49388,0.16735,0.00408,0.00408,0.00408,0.00408,0,0,11,0,0,0,0,0,12,14,12,0,0,0,0,1,3,1,90.0,,5.0,,0,0,73,20.0,,41,0.9756,0
14192973,1,1,1,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25818,0.11273,0.00364,0.00364,0.00364,0.07636,0.00364,0.00364,0.47636,0.00364,0.00364,0.00364,0.00364,0.00364,0.04000,13,12,0,0,0,11,0,0,14,0,0,0,0,0,10,1,3,1,60.0,34.0,5.0,,0,0,83,14.0,,41,0.9512,5
14193012,0,1,1,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00408,0.04490,0.00408,0.24898,0.00408,0.08571,0.00408,0.00408,0.00408,0.00408,0.00408,0.00408,0.37143,0.00408,0.20816,0,10,0,13,0,11,0,0,0,0,0,0,14,0,12,1,3,1,80.0,,5.0,,0,0,85,45.0,,50,0.9200,1
14193176,0,2,4,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44889,0.00444,0.00444,0.13778,0.00444,0.09333,0.00444,0.00444,0.04889,0.00444,0.00444,0.00444,0.00444,0.22667,0.00444,14,0,0,12,0,11,0,0,10,0,0,0,0,13,0,1,3,1,60.0,,4.0,,0,0,76,23.0,,43,0.7209,0
14193179,0,1,1,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.06286,0.12000,0.06286,0.00571,0.00571,0.17714,0.34857,0.00571,0.12000,0.06286,0.00571,0.00571,0.00571,0.00571,0.00571,8,11,8,0,0,13,14,0,11,8,0,0,0,0,0,1,3,1,60.0,,5.0,,0,0,77,78.0,,23,1.0000,5
14193329,0,1,2,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.17447,0.00426,0.00426,0.00426,0.00426,0.55745,0.00426,0.00426,0.00426,0.00426,0.00426,0.08936,0.00426,0.00426,0.13191,13,0,0,0,0,14,0,0,0,0,0,11,0,0,12,1,3,1,60.0,,5.0,,0,0,86,62.0,,48,0.9792,0
14193386,0,1,3,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.09767,0.00465,0.00465,0.00465,0.00465,0.00465,0.00465,0.00465,0.00465,0.19070,0.00465,0.14419,0.00465,0.46977,0.05116,11,0,0,0,0,0,0,0,0,13,0,12,0,14,10,1,3,1,70.0,,5.0,,0,0,85,55.0,,44,0.9091,0
14193414,0,1,2,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00364,0.00364,0.04000,0.00364,0.00364,0.25818,0.00364,0.00364,0.00364,0.04000,0.33091,0.00364,0.18545,0.11273,0.00364,0,0,9,0,0,13,0,0,0,9,14,0,12,11,0,1,3,1,90.0,,6.0,,0,0,86,23.0,,49,0.8367,0
14193610,1,1,2,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00645,0.00645,0.00645,0.00645,0.00645,0.13548,0.07097,0.00645,0.00645,0.00645,0.45806,0.00645,0.26452,0.00645,0.00645,0,0,0,0,0,12,11,0,0,0,14,0,13,0,0,1,3,1,70.0,30.0,6.0,,0,0,82,,,29,0.8966,0
14193723,1,0,1,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00645,0.45806,0.00645,0.00645,0.00645,0.00645,0.00645,0.00645,0.00645,0.00645,0.00645,0.00645,0.00645,0.13548,0.32903,0,14,0,0,0,0,0,0,0,0,0,0,0,12,13,1,3,1,70.0,24.0,4.0,,0,0,73,40.0,,32,0.9062,7
14193824,0,1,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35686,0.00392,0.00392,0.04314,0.00392,0.00392,0.00392,0.00392,0.00392,0.00392,0.27843,0.16078,0.00392,0.00392,0.12157,14,0,0,10,0,0,0,0,0,0,13,12,0,0,11,1,3,1,60.0,,4.0,,0,0,85,31.0,,49,0.7959,0
14193916,0,2,4,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37674,0.00465,0.05116,0.05116,0.00465,0.05116,0.00465,0.00465,0.00465,0.00465,0.00465,0.23721,0.00465,0.00465,0.19070,14,0,9,9,0,9,0,0,0,0,0,13,0,0,12,1,3,1,70.0,,6.0,,0,0,77,7.0,,37,0.8378,0
14193968,0,2,4,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36727,0.44000,0.00364,0.14909,0.00364,0.00364,0.00364,0.00364,0.00364,0.00364,0.00364,0.00364,0.00364,0.00364,0.00364,13,14,0,12,0,0,0,0,0,0,0,0,0,0,0,1,3,1,80.0,,5.0,,0,0,81,45.0,,46,0.9130,0
14194016,0,0,1,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00870,0.00870,0.00870,0.70435,0.00870,0.00870,0.00870,0.00870,0.00870,0.00870,0.00870,0.18261,0.00870,0.00870,0.00870,0,0,0,14,0,0,0,0,0,0,0,13,0,0,0,1,3,1,70.0,,4.0,,0,0,70,0.0,,17,1.0000,1
14194138,1,1,2,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.00444,0.00444,0.00444,0.00444,0.00444,0.49333,0.00444,0.00444,0.00444,0.00444,0.13778,0.27111,0.00444,0.00444,0.04889,0,0,0,0,0,14,0,0,0,0,12,13,0,0,11,1,3,1,90.0,35.0,7.0,,0,0,82,0.0,,49,0.9388,0
14194163,0,0,2,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15472,0.00377,0.07925,0.00377,0.00377,0.53208,0.04151,0.00377,0.00377,0.00377,0.07925,0.00377,0.04151,0.00377,0.04151,13,0,11,0,0,14,8,0,0,0,11,0,8,0,8,1,3,1,90.0,,7.0,,0,0,87,38.0,,45,0.8889,0
14194236,0,0,3,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00541,0.00541,0.00541,0.00541,0.00541,0.27568,0.00541,0.05946,0.00541,0.00541,0.00541,0.43784,0.00541,0.16757,0.00541,0,0,0,0,0,13,0,11,0,0,0,14,0,12,0,1,3,0,50.0,,4.0,,0,0,0,29.0,,33,0.9394,0
14194278,1,1,2,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.00408,0.00408,0.00408,0.00408,0.00408,0.45306,0.04490,0.00408,0.00408,0.00408,0.00408,0.00408,0.00408,0.00408,0.45306,0,0,0,0,0,13,12,0,0,0,0,0,0,0,13,1,3,1,80.0,33.0,5.0,,0,0,85,10.0,,47,0.8936,0
14194330,0,0,2,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00541,0.11351,0.00541,0.00541,0.00541,0.00541,0.00541,0.27568,0.16757,0.00541,0.00541,0.00541,0.32973,0.05946,0.00541,0,11,0,0,0,0,0,13,12,0,0,0,14,10,0,1,3,1,80.0,,,94.0,0,0,81,,,35,0.9429,0
14194336,0,0,1,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00541,0.00541,0.00541,0.38378,0.00541,0.00541,0.43784,0.00541,0.00541,0.00541,0.00541,0.05946,0.05946,0.00541,0.00541,0,0,0,13,0,0,14,0,0,0,0,11,11,0,0,1,3,1,70.0,,6.0,,0,0,82,6.0,,35,0.9143,2
14194339,0,0,3,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00444,0.36000,0.44889,0.00444,0.00444,0.00444,0.00444,0.00444,0.00444,0.00444,0.00444,0.00444,0.00444,0.13778,0.00444,0,13,14,0,0,0,0,0,0,0,0,0,0,12,0,1,3,1,70.0,,6.0,,0,0,66,45.0,,46,0.8261,0
14194434,0,0,2,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.05366,0.29756,0.00488,0.00488,0.05366,0.34634,0.00488,0.00488,0.00488,0.00488,0.00488,0.00488,0.10244,0.10244,0.00488,9,13,0,0,9,14,0,0,0,0,0,0,11,11,0,1,3,1,70.0,,6.0,,0,0,86,,,35,1.0000,0
14194545,1,2,4,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00364,0.00364,0.00364,0.04000,0.11273,0.00364,0.58545,0.00364,0.00364,0.04000,0.00364,0.14909,0.00364,0.00364,0.04000,0,0,0,9,12,0,14,0,0,9,0,13,0,0,9,1,3,1,80.0,27.0,5.0,,0,0,77,8.0,,51,0.9412,0
14194632,0,1,1,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00408,0.00408,0.00408,0.00408,0.00408,0.00408,0.33061,0.00408,0.00408,0.37143,0.12653,0.00408,0.12653,0.00408,0.00408,0,0,0,0,0,0,13,0,0,14,11,0,11,0,0,1,3,1,70.0,,4.0,,0,0,86,0.0,,37,0.9189,6
14194729,0,0,4,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00426,0.00426,0.00426,0.00426,0.00426,0.17447,0.00426,0.04681,0.00426,0.00426,0.00426,0.13191,0.51489,0.08936,0.00426,0,0,0,0,0,13,0,10,0,0,0,12,14,11,0,1,3,1,50.0,,5.0,,0,0,78,20.0,,42,0.8810,0
14194746,0,2,4,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.15122,0.20000,0.05366,0.05366,0.00488,0.10244,0.34634,0.00488,0.00488,0.00488,0.05366,0.00488,0.00488,0.00488,0.00488,12,13,8,8,0,11,14,0,0,0,8,0,0,0,0,1,3,1,60.0,,6.0,,0,0,81,30.0,,40,0.8750,0
14194765,1,1,2,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42326,0.09767,0.00465,0.00465,0.00465,0.00465,0.00465,0.00465,0.00465,0.00465,0.00465,0.00465,0.05116,0.00465,0.37674,14,12,0,0,0,0,0,0,0,0,0,0,11,0,13,1,3,1,60.0,24.0,5.0,,0,0,87,,,44,0.9091,0
14194852,0,0,1,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00377,0.00377,0.00377,0.26792,0.00377,0.00377,0.41887,0.00377,0.04151,0.00377,0.00377,0.00377,0.23019,0.00377,0.00377,0,0,0,13,0,0,14,0,11,0,0,0,12,0,0,1,3,1,60.0,,4.0,,0,0,73,31.0,,50,0.8600,5
14194944,1,1,1,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00392,0.00392,0.04314,0.00392,0.04314,0.00392,0.43529,0.00392,0.00392,0.00392,0.00392,0.00392,0.04314,0.00392,0.39608,0,0,10,0,10,0,14,0,0,0,0,0,10,0,13,1,3,1,90.0,24.0,8.0,,0,0,86,29.0,,47,0.8936,2
14195040,0,2,4,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00377,0.07925,0.00377,0.64528,0.00377,0.00377,0.07925,0.00377,0.00377,0.00377,0.07925,0.00377,0.00377,0.00377,0.07925,0,10,0,14,0,0,10,0,0,0,10,0,0,0,10,1,3,0,90.0,,,93.0,0,0,0,6.0,,44,0.9318,0
14195100,1,1,2,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.12157,0.00392,0.00392,0.00392,0.00392,0.12157,0.00392,0.20000,0.00392,0.04314,0.00392,0.04314,0.08235,0.00392,0.35686,11,0,0,0,0,11,0,13,0,8,0,8,10,0,14,1,3,1,90.0,33.0,4.0,,0,0,83,8.0,,46,0.9348,0
14195181,0,1,1,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00377,0.00377,0.19245,0.04151,0.00377,0.00377,0.15472,0.00377,0.11698,0.00377,0.15472,0.00377,0.15472,0.00377,0.15472,0,0,14,8,0,0,10,0,9,0,10,0,10,0,10,1,3,1,80.0,,5.0,,0,0,81,47.0,,47,0.9574,7
14195210,1,1,2,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.01538,0.01538,0.01538,0.01538,0.01538,0.01538,0.01538,0.01538,0.01538,0.01538,0.32308,0.01538,0.47692,0.01538,0.01538,0,0,0,0,0,0,0,0,0,0,13,0,14,0,0,1,3,0,80.0,26.0,3.0,,0,0,0,15.0,,17,1.0000,0
14195234,0,2,4,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.00426,0.08936,0.04681,0.00426,0.00426,0.00426,0.25957,0.08936,0.13191,0.00426,0.00426,0.34468,0.00426,0.00426,0.00426,0,10,9,0,0,0,13,10,12,0,0,14,0,0,0,1,3,1,60.0,,5.0,,0,0,77,23.0,,45,0.9333,0
14195328,0,0,3,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.10769,0.00513,0.00513,0.00513,0.05641,0.00513,0.00513,0.00513,0.10769,0.00513,0.00513,0.00513,0.10769,0.56923,0.00513,11,0,0,0,10,0,0,0,11,0,0,0,11,14,0,1,3,1,80.0,,3.0,,0,0,71,29.0,,49,0.8367,0
