264,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/577/artifact/cov_build/html/index.html
265,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/578/artifact/cov_build/html/index.html
266,nitzancarmi,Will be attached to another patch series
267,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/579/artifact/cov_build/html/index.html
268,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/580/artifact/cov_build/html/index.html
269,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/581/artifact/cov_build/html/index.html
270,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/582/artifact/cov_build/html/index.html
271,alex-mikheev,Tests passing  - VM: linux pxe install on nvme disk  - VM: uefi linux boot  - nvme_reset.sh  nvme_basic_sanity.sh  - run_tests_on_snic.sh  - gtest_nvme_ctlr instance 0 (emulation)  - gtest_nvme_ctrl instance 1 (unvme  including flr tests)  
272,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/583/artifact/cov_build/html/index.html
273,nitzancarmi,@maxgurtovoy @alex-mikheev @aviadye   I still need to check this against various targets (especially E8 and Accelero) but it worked well for me against linux kernel target (with multiple namespaces configured).  This can be pretty useful when using non-sequential nsids (so you won't need to be E8 expert to figure out how to write config file)    Meanwhile please go over the script  and see if you have any comments.  I hope this is would be the foundation for auto-generating config files. 
274,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/584/artifact/cov_build/html/index.html
275,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/585/artifact/cov_build/html/index.html
276,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/586/artifact/cov_build/html/index.html
277,alex-mikheev,Obsoleted by https://github.com/Mellanox/nvmx/pull/282
278,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/588/artifact/cov_build/html/index.html
279,nitzancarmi,There is a new PR rebased over latest code (https://github.com/Mellanox/nvmx/pull/291)
280,nitzancarmi,Older PR version is here: https://github.com/Mellanox/nvmx/pull/245    Note that most comments are no longer relevant after rebase
281,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/589/artifact/cov_build/html/index.html
282,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/590/artifact/cov_build/html/index.html
283,vasilyMellanox,Update  pls look at AlexM comments for you    From: Max Gurtovoy <notifications@github.com>  Sent: Thursday  January 03  2019 00:50  To: Mellanox/nvmx <nvmx@noreply.github.com>  Cc: Vasily Philipov <vasilyf@mellanox.com>; Author <author@noreply.github.com>  Subject: Re: [Mellanox/nvmx] Ns support ( 255)      @maxgurtovoy requested changes on this pull request.    Please make sure to read and response to all comments. Make sure you're compliant with our  Tests  policy for each commit. You must mention which tests were run before last submission. Otherwise  the reviewer will not approve the commit.    ________________________________    In tests/test_nvmf_ctrl.cc<https://emea01.safelinks.protection.outlook.com/?url=https 3A 2F 2Fgithub.com 2FMellanox 2Fnvmx 2Fpull 2F255 23discussion_r244871013 data=02 7C01 7Cvasilyf 40mellanox.com 7Caa484548e6ef4daecc0808d67104a430 7Ca652971c7d2e4d9ba6a4d149256f461b 7C0 7C0 7C636820662086242057 sdata=39dS6CRkg2hEvlrGSaiUpnezpS4rgobFM 2FyPv6N 2B 2BrM 3D reserved=0>:    > @@ -32 6 +34 15 @@ class NvmfControllerTest : public ::testing::Test {             nvme_emu_ep_t *ep = NULL;             nvmf_emu_ctrl_t *ctrl = NULL;        +        nvme_bar_t bar;    +        char *prp1  *prp2;    +    +        static const int PRP_OFFSET_BITS = 12;    +        static const int PRP_PAGE_SIZE = 1 << PRP_OFFSET_BITS;    +    +        char *prp_list[MAX_PRP_LIST_ENTRIES];    +        char data_buf[(MAX_PRP_LIST_ENTRIES + 1) * PRP_PAGE_SIZE];    where do you actually use data_buf ?    ________________________________    In tests/test_nvmf_ctrl.cc<https://emea01.safelinks.protection.outlook.com/?url=https 3A 2F 2Fgithub.com 2FMellanox 2Fnvmx 2Fpull 2F255 23discussion_r244871273 data=02 7C01 7Cvasilyf 40mellanox.com 7Caa484548e6ef4daecc0808d67104a430 7Ca652971c7d2e4d9ba6a4d149256f461b 7C0 7C0 7C636820662086252058 sdata=Kqh1koGWKtxotH2pd2J242qmmtDQaGbA4ZHhHtaBaAg 3D reserved=0>:    > @@ -32 6 +34 15 @@ class NvmfControllerTest : public ::testing::Test {             nvme_emu_ep_t *ep = NULL;             nvmf_emu_ctrl_t *ctrl = NULL;        +        nvme_bar_t bar;    +        char *prp1  *prp2;    +    +        static const int PRP_OFFSET_BITS = 12;    +        static const int PRP_PAGE_SIZE = 1 << PRP_OFFSET_BITS;    +    +        char *prp_list[MAX_PRP_LIST_ENTRIES];    where do you use prp_list ?    ________________________________    In tests/test_nvmf_ctrl.cc<https://emea01.safelinks.protection.outlook.com/?url=https 3A 2F 2Fgithub.com 2FMellanox 2Fnvmx 2Fpull 2F255 23discussion_r244871953 data=02 7C01 7Cvasilyf 40mellanox.com 7Caa484548e6ef4daecc0808d67104a430 7Ca652971c7d2e4d9ba6a4d149256f461b 7C0 7C0 7C636820662086252058 sdata=WUmJ3G9M 2FsKHUmUjQAkr8s 2FXQed1hntpokDa7dtkviY 3D reserved=0>:    > +        char c = (i + 1)   9;    +        rw.nsid = cpu_to_le32(ctrl->ns[i].id);    +    +        for (int j = 1; j < num_queues; ++j) {    +            ops.qid = j;    +            constant_fill((void *) prp1  c  NvmfControllerTest::PRP_PAGE_SIZE);    +    +            rc = ep->ep_ops.write_prp(ep   ops   rw  PRP_OFFSET_BITS);    +            EXPECT_EQ(NVMX_OK  rc);    +    +            prp_zero(prp1);    +            rc = ep->ep_ops.read_prp(ep   ops   rw  PRP_OFFSET_BITS);    +            EXPECT_EQ(NVMX_OK  rc);    +    +            EXPECT_EQ(c  prp1[0]);    +            EXPECT_EQ(c  prp1[255]);    don't you want to check the whole prp1 you wrote ?    ________________________________    In tests/test_nvmf_ctrl.cc<https://emea01.safelinks.protection.outlook.com/?url=https 3A 2F 2Fgithub.com 2FMellanox 2Fnvmx 2Fpull 2F255 23discussion_r244874893 data=02 7C01 7Cvasilyf 40mellanox.com 7Caa484548e6ef4daecc0808d67104a430 7Ca652971c7d2e4d9ba6a4d149256f461b 7C0 7C0 7C636820662086262067 sdata=MQ 2FTXGQc9Fa 2FxcXjuO1lg0vLooVhlpBcxImMRHrXCB4 3D reserved=0>:    > +    int rc  num_ns;    +    +    /* Get the number of namespaces */    +    num_ns = nvme_json_get_array_size( config   ctrl.namespaces );    +    EXPECT_TRUE(num_ns > 0);    +    +    rc = create_standalone_io_driver( ctrl   ep   driver);    +    EXPECT_EQ(0  rc);    +    +    nvme_cmd_rw_t rw;    +    +    rw.dptr.prp1 = (uintptr_t) cpu_to_le64(prp1);    +    rw.dptr.prp2 = (uintptr_t) cpu_to_le64(prp2);    +    +    rw.slba = cpu_to_le64(0xff);    +    rw.nlb = (8 - 1);    I'm not sure I understand the logic here. data transfer length is (nlb+1) << block_order.  Are you counting on block_order == 9 ? What will happen in case I'll use json file with block_order = 12 ?    ________________________________    In tests/test_nvmf_ctrl.cc<https://emea01.safelinks.protection.outlook.com/?url=https 3A 2F 2Fgithub.com 2FMellanox 2Fnvmx 2Fpull 2F255 23discussion_r244877303 data=02 7C01 7Cvasilyf 40mellanox.com 7Caa484548e6ef4daecc0808d67104a430 7Ca652971c7d2e4d9ba6a4d149256f461b 7C0 7C0 7C636820662086262067 sdata=0UDmaJH2u7IITlrXLCxWPEZVQX 2FWfoSrMxv7GYc5IIk 3D reserved=0>:    > +    rc = create_standalone_io_driver( ctrl   ep   driver);    +    EXPECT_EQ(0  rc);    +    +    nvme_cmd_rw_t rw;    +    +    rw.dptr.prp1 = (uintptr_t) cpu_to_le64(prp1);    +    rw.dptr.prp2 = (uintptr_t) cpu_to_le64(prp2);    +    +    rw.slba = cpu_to_le64(0xff);    +    rw.nlb = (8 - 1);    +    +    nvme_queue_ops_t ops;    +    int num_queues = driver->num_queues;    +    +    for (int i = 0; i < num_ns; ++i) {    +        char c = (i + 1)   9;    why 9 ? can we use some random generator for traffic ?      You are receiving this because you authored the thread.  Reply to this email directly  view it on GitHub<https://emea01.safelinks.protection.outlook.com/?url=https 3A 2F 2Fgithub.com 2FMellanox 2Fnvmx 2Fpull 2F255 23pullrequestreview-188849344 data=02 7C01 7Cvasilyf 40mellanox.com 7Caa484548e6ef4daecc0808d67104a430 7Ca652971c7d2e4d9ba6a4d149256f461b 7C0 7C0 7C636820662086272072 sdata=onGVwG 2BShq3ckzZXoA1zs8t 2FyTr5XfyhdsAuPrfRZPA 3D reserved=0>  or mute the thread<https://emea01.safelinks.protection.outlook.com/?url=https 3A 2F 2Fgithub.com 2Fnotifications 2Funsubscribe-auth 2FAIVK2qFj5uH-tcc_HpsqNKREvLCAW6BHks5u_TedgaJpZM4ZPAHk data=02 7C01 7Cvasilyf 40mellanox.com 7Caa484548e6ef4daecc0808d67104a430 7Ca652971c7d2e4d9ba6a4d149256f461b 7C0 7C0 7C636820662086282086 sdata=XySwsSf1kgtRafo9kuc1Mj9pS8MXDC6 2FuRS6W80YUzo 3D reserved=0>.  
284,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/591/artifact/cov_build/html/index.html
285,vasilyMellanox,I mean   the PR is updated + some AlexM/mine comments added    From: Vasily Philipov  Sent: Thursday  January 03  2019 11:41  To: 'Mellanox/nvmx' <reply@reply.github.com>; Mellanox/nvmx <nvmx@noreply.github.com>  Cc: Author <author@noreply.github.com>; Max Gurtovoy <maxg@mellanox.com>; Alexander Mikheev <alexm@mellanox.com>  Subject: RE: [Mellanox/nvmx] Ns support ( 255)    Update  pls look at AlexM comments for you    From: Max Gurtovoy <notifications@github.com<mailto:notifications@github.com>>  Sent: Thursday  January 03  2019 00:50  To: Mellanox/nvmx <nvmx@noreply.github.com<mailto:nvmx@noreply.github.com>>  Cc: Vasily Philipov <vasilyf@mellanox.com<mailto:vasilyf@mellanox.com>>; Author <author@noreply.github.com<mailto:author@noreply.github.com>>  Subject: Re: [Mellanox/nvmx] Ns support ( 255)      @maxgurtovoy requested changes on this pull request.    Please make sure to read and response to all comments. Make sure you're compliant with our  Tests  policy for each commit. You must mention which tests were run before last submission. Otherwise  the reviewer will not approve the commit.    ________________________________    In tests/test_nvmf_ctrl.cc<https://emea01.safelinks.protection.outlook.com/?url=https 3A 2F 2Fgithub.com 2FMellanox 2Fnvmx 2Fpull 2F255 23discussion_r244871013 data=02 7C01 7Cvasilyf 40mellanox.com 7Caa484548e6ef4daecc0808d67104a430 7Ca652971c7d2e4d9ba6a4d149256f461b 7C0 7C0 7C636820662086242057 sdata=39dS6CRkg2hEvlrGSaiUpnezpS4rgobFM 2FyPv6N 2B 2BrM 3D reserved=0>:    > @@ -32 6 +34 15 @@ class NvmfControllerTest : public ::testing::Test {             nvme_emu_ep_t *ep = NULL;             nvmf_emu_ctrl_t *ctrl = NULL;        +        nvme_bar_t bar;    +        char *prp1  *prp2;    +    +        static const int PRP_OFFSET_BITS = 12;    +        static const int PRP_PAGE_SIZE = 1 << PRP_OFFSET_BITS;    +    +        char *prp_list[MAX_PRP_LIST_ENTRIES];    +        char data_buf[(MAX_PRP_LIST_ENTRIES + 1) * PRP_PAGE_SIZE];    where do you actually use data_buf ?    ________________________________    In tests/test_nvmf_ctrl.cc<https://emea01.safelinks.protection.outlook.com/?url=https 3A 2F 2Fgithub.com 2FMellanox 2Fnvmx 2Fpull 2F255 23discussion_r244871273 data=02 7C01 7Cvasilyf 40mellanox.com 7Caa484548e6ef4daecc0808d67104a430 7Ca652971c7d2e4d9ba6a4d149256f461b 7C0 7C0 7C636820662086252058 sdata=Kqh1koGWKtxotH2pd2J242qmmtDQaGbA4ZHhHtaBaAg 3D reserved=0>:    > @@ -32 6 +34 15 @@ class NvmfControllerTest : public ::testing::Test {             nvme_emu_ep_t *ep = NULL;             nvmf_emu_ctrl_t *ctrl = NULL;        +        nvme_bar_t bar;    +        char *prp1  *prp2;    +    +        static const int PRP_OFFSET_BITS = 12;    +        static const int PRP_PAGE_SIZE = 1 << PRP_OFFSET_BITS;    +    +        char *prp_list[MAX_PRP_LIST_ENTRIES];    where do you use prp_list ?    ________________________________    In tests/test_nvmf_ctrl.cc<https://emea01.safelinks.protection.outlook.com/?url=https 3A 2F 2Fgithub.com 2FMellanox 2Fnvmx 2Fpull 2F255 23discussion_r244871953 data=02 7C01 7Cvasilyf 40mellanox.com 7Caa484548e6ef4daecc0808d67104a430 7Ca652971c7d2e4d9ba6a4d149256f461b 7C0 7C0 7C636820662086252058 sdata=WUmJ3G9M 2FsKHUmUjQAkr8s 2FXQed1hntpokDa7dtkviY 3D reserved=0>:    > +        char c = (i + 1)   9;    +        rw.nsid = cpu_to_le32(ctrl->ns[i].id);    +    +        for (int j = 1; j < num_queues; ++j) {    +            ops.qid = j;    +            constant_fill((void *) prp1  c  NvmfControllerTest::PRP_PAGE_SIZE);    +    +            rc = ep->ep_ops.write_prp(ep   ops   rw  PRP_OFFSET_BITS);    +            EXPECT_EQ(NVMX_OK  rc);    +    +            prp_zero(prp1);    +            rc = ep->ep_ops.read_prp(ep   ops   rw  PRP_OFFSET_BITS);    +            EXPECT_EQ(NVMX_OK  rc);    +    +            EXPECT_EQ(c  prp1[0]);    +            EXPECT_EQ(c  prp1[255]);    don't you want to check the whole prp1 you wrote ?    ________________________________    In tests/test_nvmf_ctrl.cc<https://emea01.safelinks.protection.outlook.com/?url=https 3A 2F 2Fgithub.com 2FMellanox 2Fnvmx 2Fpull 2F255 23discussion_r244874893 data=02 7C01 7Cvasilyf 40mellanox.com 7Caa484548e6ef4daecc0808d67104a430 7Ca652971c7d2e4d9ba6a4d149256f461b 7C0 7C0 7C636820662086262067 sdata=MQ 2FTXGQc9Fa 2FxcXjuO1lg0vLooVhlpBcxImMRHrXCB4 3D reserved=0>:    > +    int rc  num_ns;    +    +    /* Get the number of namespaces */    +    num_ns = nvme_json_get_array_size( config   ctrl.namespaces );    +    EXPECT_TRUE(num_ns > 0);    +    +    rc = create_standalone_io_driver( ctrl   ep   driver);    +    EXPECT_EQ(0  rc);    +    +    nvme_cmd_rw_t rw;    +    +    rw.dptr.prp1 = (uintptr_t) cpu_to_le64(prp1);    +    rw.dptr.prp2 = (uintptr_t) cpu_to_le64(prp2);    +    +    rw.slba = cpu_to_le64(0xff);    +    rw.nlb = (8 - 1);    I'm not sure I understand the logic here. data transfer length is (nlb+1) << block_order.  Are you counting on block_order == 9 ? What will happen in case I'll use json file with block_order = 12 ?    ________________________________    In tests/test_nvmf_ctrl.cc<https://emea01.safelinks.protection.outlook.com/?url=https 3A 2F 2Fgithub.com 2FMellanox 2Fnvmx 2Fpull 2F255 23discussion_r244877303 data=02 7C01 7Cvasilyf 40mellanox.com 7Caa484548e6ef4daecc0808d67104a430 7Ca652971c7d2e4d9ba6a4d149256f461b 7C0 7C0 7C636820662086262067 sdata=0UDmaJH2u7IITlrXLCxWPEZVQX 2FWfoSrMxv7GYc5IIk 3D reserved=0>:    > +    rc = create_standalone_io_driver( ctrl   ep   driver);    +    EXPECT_EQ(0  rc);    +    +    nvme_cmd_rw_t rw;    +    +    rw.dptr.prp1 = (uintptr_t) cpu_to_le64(prp1);    +    rw.dptr.prp2 = (uintptr_t) cpu_to_le64(prp2);    +    +    rw.slba = cpu_to_le64(0xff);    +    rw.nlb = (8 - 1);    +    +    nvme_queue_ops_t ops;    +    int num_queues = driver->num_queues;    +    +    for (int i = 0; i < num_ns; ++i) {    +        char c = (i + 1)   9;    why 9 ? can we use some random generator for traffic ?      You are receiving this because you authored the thread.  Reply to this email directly  view it on GitHub<https://emea01.safelinks.protection.outlook.com/?url=https 3A 2F 2Fgithub.com 2FMellanox 2Fnvmx 2Fpull 2F255 23pullrequestreview-188849344 data=02 7C01 7Cvasilyf 40mellanox.com 7Caa484548e6ef4daecc0808d67104a430 7Ca652971c7d2e4d9ba6a4d149256f461b 7C0 7C0 7C636820662086272072 sdata=onGVwG 2BShq3ckzZXoA1zs8t 2FyTr5XfyhdsAuPrfRZPA 3D reserved=0>  or mute the thread<https://emea01.safelinks.protection.outlook.com/?url=https 3A 2F 2Fgithub.com 2Fnotifications 2Funsubscribe-auth 2FAIVK2qFj5uH-tcc_HpsqNKREvLCAW6BHks5u_TedgaJpZM4ZPAHk data=02 7C01 7Cvasilyf 40mellanox.com 7Caa484548e6ef4daecc0808d67104a430 7Ca652971c7d2e4d9ba6a4d149256f461b 7C0 7C0 7C636820662086282086 sdata=XySwsSf1kgtRafo9kuc1Mj9pS8MXDC6 2FuRS6W80YUzo 3D reserved=0>.  
286,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/592/artifact/cov_build/html/index.html
287,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/593/artifact/cov_build/html/index.html
288,swx-jenkins3,Coverity failed. Check the report please: http://hpc-master.lab.mtl.com:8080/job/pr-nvmx-pipeline/594/artifact/cov_build/html/index.html
289,vasilyMellanox,R u kidding ?    From: Max Gurtovoy <notifications@github.com>  Sent: Thursday  January 03  2019 17:39  To: Mellanox/nvmx <nvmx@noreply.github.com>  Cc: Vasily Philipov <vasilyf@mellanox.com>; Author <author@noreply.github.com>  Subject: Re: [Mellanox/nvmx] Ns support ( 255)      @maxgurtovoy requested changes on this pull request.    you didn't run fio verify:  for f in /dev/nvme0n1 ; do for bs in 4k 8k 16k 32k 64k 128k ; do echo  f   echo  bs   fio --bs= bs --numjobs=1 --iodepth=1 --size=100mb --loops=10 --ioengine=psync --direct=1 --invalidate=1 --fsync_on_close=1 --randrepeat=1 --norandommap --filename= f --do_verify=1 --verify_fatal=1 --verify=md5 --output=/tmp/fio_verify.sh-3420.log --name=write-phase --rw=write --name=read-phase --stonewall --rw=read ; done ; done      You are receiving this because you authored the thread.  Reply to this email directly  view it on GitHub<https://emea01.safelinks.protection.outlook.com/?url=https 3A 2F 2Fgithub.com 2FMellanox 2Fnvmx 2Fpull 2F255 23pullrequestreview-189061248 data=02 7C01 7Cvasilyf 40mellanox.com 7Cc6693ca650c34234f2db08d6719187dd 7Ca652971c7d2e4d9ba6a4d149256f461b 7C0 7C0 7C636821267198673009 sdata=Qoo4LvaXejspjD6lfVjd6Jfl6SrreyQAGPs2 2BsOsnIg 3D reserved=0>  or mute the thread<https://emea01.safelinks.protection.outlook.com/?url=https 3A 2F 2Fgithub.com 2Fnotifications 2Funsubscribe-auth 2FAIVK2mlELKWYZyhY2hxOCb4LaFLQHYknks5u_iP9gaJpZM4ZPAHk data=02 7C01 7Cvasilyf 40mellanox.com 7Cc6693ca650c34234f2db08d6719187dd 7Ca652971c7d2e4d9ba6a4d149256f461b 7C0 7C0 7C636821267198673009 sdata=UpNUXrAyv3eh89FW7Wp0vqLrQ3pK2 2BdAPgMy1T2kjlk 3D reserved=0>.  
